ID,ha_tenido_CREDITO_DE_CONSUMO,ha_tenido_CREDITO_DE_MATERIALES,ha_tenido_CREDITO_AUTO,ha_tenido_TDC,tiene_cuenta_COBRANZA,tiene_cuenta_BANCO_XYZ,tiene_cuenta_OTRO_BANCO,tiene_cuenta_revolvente,tiene_saldo_vencido,tiempo_vida_crediticia,numero_mora_historico,numero_mora_leve,numero_mora_alta,numero_mora_irrecuperable,cuentas_revolventes_abiertas,cuentas_negativas_actuales,cuentas_claves_hist_negativa,numero_solic_ultimos_6meses,total_solicitudes_reporte,pct_limit_cred_utilizado_revol,geo_variable,mes,target
47442_2019,0,0,0,1,0,0,1,1,0,10075,0,0,0,0,6,0,0,3,5,89,0.051960838,4,0
47443_2019,0,0,0,1,0,0,1,1,0,1347,2,0,0,0,4,0,1,6,14,12,0.052805279,4,0
47445_2019,1,1,0,1,0,0,1,1,1,4219,17,1,0,0,13,1,6,6,13,20,0.054128475,4,0
47447_2019,1,0,0,1,0,0,1,1,0,2596,2,0,0,0,8,0,2,5,22,52,0.055606816,4,0
47449_2019,1,0,0,1,0,0,1,1,0,2350,0,0,0,0,10,0,0,11,47,18,0.055081363,4,0
47455_2019,0,0,0,1,0,0,1,1,0,2921,0,0,0,0,11,0,0,1,2,8,0.300140281,4,0
47458_2019,1,0,0,1,0,0,1,1,0,11848,0,0,0,0,9,0,0,3,11,10,0.300140281,4,0
47461_2019,1,0,0,1,0,0,1,1,1,5739,98,0,1,0,7,1,4,3,3,31,0.300140281,4,0
47462_2019,0,0,0,1,0,0,1,1,0,774,0,0,0,0,2,0,0,1,9,57,0.055057405,4,0
47463_2019,1,0,0,1,0,1,1,1,0,9145,2,0,0,0,18,0,1,13,31,37,0.112665267,4,0
47465_2019,1,1,0,1,0,0,1,1,0,8710,2,0,0,0,11,0,1,3,17,15,0.06149265,4,0
47466_2019,1,0,1,1,0,0,1,1,0,4257,7,0,0,0,7,0,3,1,1,42,0.300140281,4,0
47474_2019,0,1,0,0,0,0,0,0,0,1548,0,0,0,0,0,0,0,5,14,0,0.266066142,6,0
47475_2019,0,0,1,1,0,0,1,1,0,1124,0,0,0,0,6,0,0,7,23,55,0.052780041,4,0
47477_2019,0,0,0,1,0,0,1,1,0,2345,6,0,0,0,12,0,2,1,12,5,0.066227556,4,0
4747_2019,0,0,0,1,0,0,1,1,0,1050,2,0,0,0,3,0,1,6,20,61,0.770719907,1,0
47480_2019,0,0,1,1,0,0,1,1,0,4239,0,0,0,0,6,0,0,1,9,34,0.051960838,4,0
47486_2019,1,1,1,1,0,0,1,1,1,5465,112,1,0,0,18,1,1,5,18,58,0.055333343,4,0
4748_2019,1,0,0,1,0,0,1,1,0,2092,2,0,0,0,2,0,1,8,40,29,0.056382615,1,0
47494_2019,1,0,0,1,0,0,1,1,0,2476,2,0,0,0,2,0,1,1,7,21,0.05714138,4,0
47495_2019,0,0,1,1,0,0,1,1,0,1230,3,0,0,0,7,0,1,4,24,21,0.060642233,4,0
47498_2019,1,0,1,1,0,1,1,1,0,4752,2,0,0,0,13,0,0,1,9,45,0.066227556,4,1
4749_2019,1,1,0,1,0,0,1,1,0,5841,0,0,0,0,10,0,0,8,9,69,0.060329019,1,0
474_2019,0,0,0,1,0,0,1,1,0,8938,14,0,0,0,9,0,4,18,28,64,0.051960838,1,0
47500_2019,0,0,0,1,1,0,1,1,1,3077,101,0,1,0,10,1,2,3,16,46,0.051960838,4,0
47501_2019,0,0,0,1,0,0,1,1,0,5319,0,0,0,0,8,0,0,0,1,10,0.215065328,4,0
47502_2019,0,0,0,1,0,0,1,1,1,10245,4,0,0,0,5,1,2,1,1,26,0.174488894,4,0
47506_2019,0,0,0,1,0,0,1,1,0,9456,0,0,0,0,9,0,0,10,13,44,0.215065328,4,0
47508_2019,1,0,0,1,0,0,1,1,0,7199,2,0,0,0,17,0,1,7,23,13,0.052958201,4,0
47510_2019,0,0,0,1,0,0,1,1,0,10153,10,0,0,0,8,0,2,2,4,5,0.062915407,4,0
47511_2019,0,0,0,1,0,1,1,1,0,7683,5,0,0,0,3,0,2,8,23,9,0.054976166,4,0
47513_2019,1,0,0,1,0,0,1,1,0,3621,5,0,0,0,7,0,1,8,13,16,1,4,0
47515_2019,1,0,1,1,0,0,1,1,0,9513,16,0,0,0,12,0,6,5,12,45,0.266066142,4,0
47516_2019,1,0,1,1,0,0,1,1,0,10178,0,0,0,0,15,0,1,6,24,4,0.054134652,4,0
47519_2019,1,1,0,1,0,0,1,1,0,7741,0,0,0,0,10,0,0,3,9,28,0.05542363,4,0
47524_2019,0,0,0,1,0,0,1,1,0,593,0,0,0,0,1,0,0,1,3,17,0.071043131,4,0
4752_2019,1,0,0,1,0,0,1,1,0,4590,2,0,0,0,10,0,0,5,26,53,0.052161205,1,0
47536_2019,1,0,0,1,0,0,1,1,0,5806,6,0,0,0,8,0,2,3,9,83,0.058826947,4,0
47539_2019,0,0,0,1,0,0,1,1,0,1410,2,0,0,0,6,0,1,7,14,22,0.056444242,4,0
4753_2019,0,0,1,1,0,0,1,1,0,4916,6,0,0,0,11,0,2,3,12,10,0.056413973,1,0
47542_2019,1,0,0,1,0,0,1,1,0,2436,0,0,0,0,2,0,0,3,3,3,0.051960838,4,0
47544_2019,1,0,1,1,0,0,1,1,0,4470,4,0,0,0,20,0,1,4,13,31,0.071005502,4,0
47548_2019,0,0,0,1,1,0,1,1,1,3826,10,0,0,0,5,1,1,5,13,37,0.052354671,4,0
47549_2019,0,0,0,1,0,0,1,1,0,2935,2,0,0,0,14,0,3,6,26,11,0.059029268,4,0
47550_2019,0,0,0,1,0,0,1,1,0,5392,0,0,0,0,10,0,0,1,15,5,0.060642233,4,0
47552_2019,0,0,0,1,0,0,1,1,0,3369,0,0,0,0,7,0,0,5,24,28,0.053310182,4,0
47554_2019,0,0,0,1,0,0,1,1,0,6786,0,0,0,0,10,0,1,3,25,44,0.083778299,4,0
47555_2019,0,0,1,1,0,0,1,1,0,5379,2,0,0,0,11,0,1,1,2,4,0.051960838,4,0
47557_2019,1,0,1,1,0,0,1,1,1,6403,5,0,0,0,14,2,0,10,34,27,0.055642167,4,0
47562_2019,0,0,0,1,0,0,1,1,0,2073,2,0,0,0,11,0,1,3,11,9,0.051960838,4,0
47567_2019,1,0,0,1,0,0,1,1,0,4318,8,0,0,0,7,0,0,1,8,0,0.10654776,4,0
47569_2019,0,0,0,1,0,0,1,1,1,9637,7,1,0,0,14,1,2,1,4,4,0.059459682,4,0
4756_2019,0,0,1,1,0,1,1,1,0,5025,11,0,0,0,7,0,4,3,13,1,0.055251391,1,0
47571_2019,1,0,0,1,0,0,1,1,0,4603,0,0,0,0,20,0,1,11,42,6,0.059595283,4,0
47580_2019,1,0,1,1,0,0,1,1,0,4782,4,0,0,0,11,0,2,3,15,91,0.051960838,4,0
47581_2019,1,0,0,1,0,1,1,1,0,3806,6,0,0,0,22,0,2,2,10,51,0.053938564,4,1
47582_2019,0,1,1,1,0,0,1,1,0,4130,2,0,0,0,9,0,1,3,6,27,0.770719907,4,0
47584_2019,1,1,1,1,0,0,1,1,0,5280,28,0,0,0,24,0,11,9,33,10,0.054017799,4,0
47585_2019,1,0,1,1,1,0,1,1,1,5108,114,0,1,0,6,3,1,1,5,68,0.060642233,4,0
47586_2019,1,0,0,1,0,0,1,1,0,3920,6,0,0,0,7,0,2,2,2,6,0.060466842,4,0
4758_2019,1,1,1,1,0,0,1,1,0,10586,8,0,0,0,9,0,1,1,4,23,0.066263187,1,0
47590_2019,0,0,0,1,0,0,1,1,1,10057,21,0,0,3,28,3,1,1,5,29,0.052892557,4,0
47593_2019,1,1,1,1,0,0,1,1,1,6199,126,1,1,2,22,4,6,4,15,41,0.066762058,4,0
475_2019,1,1,0,1,0,0,1,1,0,5364,19,0,0,0,3,0,2,1,8,0,0.057024508,1,0
47600_2019,0,0,0,1,0,0,1,1,0,1772,2,0,0,0,8,0,1,12,31,9,0.057241613,4,0
47601_2019,0,0,0,1,0,0,1,1,1,3265,2,0,0,0,13,1,0,2,10,2,0.07018759,4,0
47604_2019,0,1,0,1,0,1,1,1,1,3435,13,2,0,0,11,2,2,7,20,22,0.068851813,4,0
47608_2019,0,1,0,1,0,0,1,1,0,5542,5,0,0,0,4,0,0,7,21,4,0.070073755,4,0
47610_2019,0,0,0,1,0,0,1,1,0,5766,2,0,0,0,12,0,2,3,8,10,0.06126818,4,0
47612_2019,0,0,0,1,0,0,1,1,0,11639,0,0,0,0,10,0,0,5,34,18,0.06199098,5,0
47614_2019,1,1,0,1,0,0,1,1,1,4151,96,0,1,0,19,1,0,9,22,51,0.215065328,4,0
47616_2019,0,0,1,1,0,0,1,1,0,2930,6,0,0,0,6,0,3,13,60,33,0.055659978,4,0
47617_2019,0,0,1,1,0,0,1,1,0,2559,0,0,0,0,0,0,0,0,0,0,0.058826947,4,0
47619_2019,1,1,1,1,0,0,1,1,0,3445,8,0,0,0,24,0,1,7,18,27,0.055116199,4,0
4761_2019,0,0,0,1,0,0,1,1,1,3589,22,1,0,0,26,1,5,6,17,9,0.056270741,1,0
47620_2019,1,0,1,1,0,0,1,1,0,4172,4,0,0,0,9,0,2,3,19,13,0.058937186,4,0
47621_2019,0,0,1,1,0,0,1,1,0,5794,2,0,0,0,13,0,3,3,28,21,0.05846306,4,0
47622_2019,0,0,1,1,0,0,1,1,1,16949,20,0,0,0,50,2,17,16,56,91,0.054470185,4,0
47624_2019,0,0,1,1,0,0,1,1,0,2275,2,0,0,0,9,0,1,4,17,19,0.055618811,4,0
47625_2019,1,1,1,1,0,0,1,1,0,4799,0,0,0,0,3,0,0,4,9,4,0.051960838,5,0
47626_2019,0,0,1,1,0,0,1,1,0,5121,2,0,0,0,10,0,0,7,11,40,0.056164423,4,0
47635_2019,0,0,0,1,0,0,1,1,0,6765,2,0,0,0,9,0,1,1,3,10,0.057798848,4,0
47637_2019,1,0,1,1,0,0,1,1,0,8189,2,0,0,0,30,0,0,7,42,19,0.060642233,4,0
47641_2019,0,0,0,1,0,1,1,1,0,3935,3,0,0,0,14,0,1,7,25,3,0.063496851,4,0
47644_2019,0,0,0,1,0,0,1,1,0,2153,6,0,0,0,13,0,2,3,15,16,0.300140281,4,0
47645_2019,1,0,1,1,0,0,1,1,0,7495,3,0,0,0,26,0,1,5,18,26,0.066822444,4,0
47648_2019,0,0,1,1,0,1,1,1,1,5703,3,0,0,0,17,1,1,1,21,2,0.431070778,4,0
47654_2019,0,0,0,1,0,0,1,1,0,1315,0,0,0,0,6,0,0,4,8,21,0.054277178,4,0
47655_2019,1,0,0,1,0,0,1,1,0,6075,5,0,0,0,18,0,0,2,4,6,0.300140281,4,0
47658_2019,0,0,1,1,0,0,1,1,0,3013,3,0,0,0,7,0,0,5,15,10,0.05846306,4,0
4765_2019,0,0,0,1,0,0,1,1,0,809,2,0,0,0,8,0,1,3,22,24,0.054901796,1,0
47662_2019,0,0,0,1,0,0,1,1,0,5726,7,0,0,0,6,0,1,3,9,49,0.057414903,4,0
47664_2019,0,0,1,1,0,0,1,1,0,3905,0,0,0,0,6,0,0,1,1,28,0.054369654,4,0
47667_2019,1,0,0,1,1,0,1,1,1,4969,122,2,1,0,19,3,12,6,36,62,0.093613645,5,0
47669_2019,1,0,1,1,0,0,1,1,1,5210,13,1,0,0,18,1,5,4,30,37,0.056600879,4,0
47674_2019,0,0,0,1,0,0,1,1,0,4755,4,0,0,0,7,0,2,3,3,23,0.052917576,4,0
47675_2019,0,0,0,1,1,0,1,1,1,4859,7,0,0,0,8,1,1,3,10,37,0.619078892,4,0
47682_2019,0,0,1,1,0,0,1,1,0,13914,2,0,0,0,7,0,2,0,5,1,0.059684958,4,0
47683_2019,1,0,0,1,0,0,1,1,0,2335,5,0,0,0,8,0,1,1,2,17,0.083513499,4,0
47684_2019,0,0,0,1,0,0,1,1,0,2232,0,0,0,0,5,0,0,4,9,0,0.509289851,4,0
47686_2019,0,0,1,1,0,0,1,1,0,4015,7,0,0,0,8,0,4,14,27,60,0.060780546,5,0
47687_2019,1,0,1,1,0,0,1,1,0,8489,30,0,0,0,27,0,12,5,15,65,0.06199098,4,0
47688_2019,0,0,0,1,0,0,1,1,0,4138,6,0,0,0,5,0,0,8,21,16,0.215065328,4,0
47692_2019,0,0,0,1,0,0,1,1,0,1332,4,0,0,0,7,0,1,3,23,22,0.05808912,4,0
47696_2019,0,0,0,1,0,0,1,1,0,4323,5,0,0,0,8,0,2,1,10,10,0.054819794,4,0
47699_2019,1,0,0,1,0,1,1,1,0,4730,0,0,0,0,13,0,0,2,11,10,0.058042911,4,0
4769_2019,0,0,0,1,0,0,1,1,0,3154,0,0,0,0,4,0,0,2,7,49,0.431070778,1,0
47702_2019,0,0,1,1,0,0,1,1,0,5095,0,0,0,0,13,0,0,1,10,11,0.300140281,4,0
47704_2019,1,0,0,1,0,0,1,1,0,4353,7,0,0,0,9,0,2,1,3,3,0.062579151,4,0
47710_2019,1,0,0,1,0,0,1,1,0,2619,2,0,0,0,6,0,1,1,7,24,0.055358744,4,0
47712_2019,0,0,0,1,0,0,1,1,0,6825,2,0,0,0,4,0,2,1,3,42,0.060149834,4,0
47714_2019,1,0,1,1,0,0,1,1,0,14197,11,0,0,0,12,0,4,5,23,11,0.066009627,4,0
4771_2019,1,1,0,1,0,0,1,1,0,5140,0,0,0,0,17,0,0,5,8,28,0.770719907,1,0
47720_2019,0,0,1,1,0,0,1,1,0,4763,0,0,0,0,3,0,0,1,11,9,0.057980396,4,0
47725_2019,0,0,0,1,0,0,1,1,0,10976,0,0,0,0,5,0,0,9,27,71,0.300140281,4,0
47729_2019,1,0,1,1,0,0,1,1,0,4673,0,0,0,0,8,0,0,12,20,56,0.053641491,4,0
47730_2019,0,1,0,1,0,0,1,1,0,3878,17,0,0,0,7,0,1,1,3,75,0.051960838,4,1
47739_2019,1,0,1,1,0,0,1,1,0,3881,0,0,0,0,16,0,0,7,36,51,0.052510207,4,0
47741_2019,0,0,0,1,1,1,1,1,0,5587,2,0,0,0,12,0,2,3,14,1,0.052726771,4,0
47744_2019,0,0,0,1,0,0,1,1,0,487,0,0,0,0,4,0,0,1,8,15,0.054941066,4,0
47747_2019,1,0,1,1,0,1,1,1,1,7122,4,0,0,0,15,1,0,4,18,43,0.062715966,4,0
47751_2019,1,0,0,1,0,0,1,1,0,3087,0,0,0,0,9,0,0,2,9,14,0.215065328,4,0
47756_2019,1,0,0,1,0,0,1,1,0,9884,2,0,0,0,25,0,0,2,17,13,0.053264103,4,0
47757_2019,0,0,1,1,0,0,1,1,0,3152,2,0,0,0,11,0,0,4,21,60,0.051960838,4,0
47760_2019,0,0,1,1,0,0,1,1,0,2937,7,0,0,0,14,0,4,6,11,19,0.05963247,4,0
47762_2019,1,0,1,1,0,0,1,1,0,6958,6,0,0,0,7,0,2,3,10,44,0.053507001,4,0
47772_2019,1,1,1,1,0,0,1,1,0,4157,3,0,0,0,9,0,1,8,13,45,0.509289851,4,0
47774_2019,1,0,0,1,0,0,1,1,0,4715,2,0,0,0,14,0,3,5,31,54,0.063639182,4,0
47783_2019,1,0,0,1,0,0,1,1,0,4983,2,0,0,0,2,0,1,1,3,7,0.473298804,4,0
47788_2019,0,0,0,1,0,0,1,1,0,2269,2,0,0,0,7,0,2,5,15,13,0.053831306,4,0
47791_2019,1,0,1,1,0,0,1,1,0,10508,2,0,0,0,9,0,0,3,11,50,0.053972159,4,0
47795_2019,1,0,0,1,0,0,1,1,0,9821,6,0,0,0,21,0,1,1,14,26,0.431070778,4,1
47796_2019,0,0,0,1,0,0,1,1,0,5902,4,0,0,0,2,0,1,2,2,54,0.051960838,4,0
47797_2019,0,0,0,1,0,0,1,1,0,1997,2,0,0,0,4,0,1,1,5,61,0.075888816,4,0
47799_2019,1,0,1,1,0,0,1,1,0,4157,2,0,0,0,7,0,3,1,2,33,0.052573682,4,0
4779_2019,0,0,0,1,0,0,1,1,0,9940,0,0,0,0,8,0,0,3,10,7,0.052328916,1,0
47801_2019,1,0,1,1,0,0,1,1,0,7438,10,0,0,0,18,0,2,13,42,55,0.051960838,6,0
47802_2019,0,0,0,1,0,0,1,1,0,704,0,0,0,0,1,0,0,1,2,13,0.068161491,4,0
47809_2019,0,1,1,1,0,0,1,1,1,5038,4,2,0,0,10,2,3,3,9,36,0.051960838,4,0
47810_2019,0,0,1,1,0,1,1,1,0,3530,0,0,0,0,11,0,0,6,21,16,0.055110153,4,0
47815_2019,1,0,1,1,0,0,1,1,0,11172,0,0,0,0,7,0,0,1,9,22,0.051960838,4,0
47820_2019,1,0,1,1,0,0,1,1,0,7028,11,0,0,0,18,0,9,3,13,21,0.728557563,4,0
47824_2019,0,0,0,1,0,0,1,1,0,3217,2,0,0,0,3,0,1,3,8,49,0.05598832,4,0
47825_2019,0,0,0,1,0,0,1,1,0,4046,5,0,0,0,8,0,3,6,13,22,0.062118581,4,0
47826_2019,0,0,0,1,0,0,1,1,1,5344,16,0,0,0,9,1,3,1,3,4,0.051960838,4,0
47827_2019,0,0,0,1,0,0,1,1,1,1875,96,0,1,0,12,1,0,5,38,22,1,4,0
47829_2019,1,0,1,1,0,0,1,1,0,5332,7,0,0,0,26,0,5,6,48,41,0.05436516,4,0
4782_2019,0,1,1,1,0,0,1,1,0,2590,2,0,0,0,8,0,0,4,6,27,0.059156669,1,0
47835_2019,0,0,1,1,0,0,1,1,0,3982,0,0,0,0,8,0,0,7,19,30,0.084513476,4,0
47836_2019,0,0,1,1,0,0,1,1,0,2230,4,0,0,0,8,0,2,1,8,4,0.053494289,4,0
47842_2019,0,0,0,1,0,0,1,1,0,9746,0,0,0,0,12,0,1,3,10,8,0.069420286,4,0
47843_2019,0,1,1,1,0,1,1,1,0,4728,2,0,0,0,24,0,2,8,15,75,0.053606624,4,0
47845_2019,0,0,0,1,0,1,1,1,0,7535,0,0,0,0,13,0,0,1,2,15,0.053274113,4,0
47847_2019,1,0,0,1,0,0,1,1,0,3265,10,0,0,0,8,0,2,1,10,34,0.061662858,4,0
47848_2019,0,0,1,1,0,0,1,1,0,7741,4,0,0,0,10,0,5,1,4,44,0.054480354,4,0
4784_2019,0,0,0,1,0,0,1,1,0,4149,0,0,0,0,9,0,0,1,1,37,0.061359488,1,0
47862_2019,1,0,0,1,0,0,1,1,0,5069,2,0,0,0,14,0,2,1,8,0,0.051960838,4,0
47868_2019,0,0,1,1,0,0,1,1,0,3790,8,0,0,0,14,0,7,3,7,57,0.05908809,4,0
47873_2019,0,0,0,1,0,1,1,1,0,5671,4,0,0,0,14,0,1,0,3,68,0.067108577,4,0
47879_2019,0,0,0,1,0,0,1,1,0,3223,0,0,0,0,5,0,0,0,6,6,0.300140281,4,0
47880_2019,0,0,0,1,0,0,1,1,0,2752,0,0,0,0,12,0,0,3,12,7,0.431070778,4,0
47889_2019,0,0,1,1,0,0,1,1,1,4771,9,1,0,0,16,1,3,8,17,68,0.052486276,4,0
47891_2019,0,0,0,1,0,0,1,1,0,3717,2,0,0,0,8,0,1,3,7,28,0.728557563,4,0
47892_2019,0,0,0,1,0,0,1,1,0,4665,0,0,0,0,8,0,0,5,16,63,0.051960838,4,0
47894_2019,0,0,0,1,0,0,1,1,0,2992,101,0,0,0,7,0,2,3,10,5,0.053755385,4,0
47895_2019,1,1,0,1,0,0,1,1,0,4367,2,0,0,0,14,0,1,6,9,16,1,4,0
47896_2019,1,0,0,1,0,0,1,1,0,6095,0,0,0,0,12,0,0,11,27,8,0.053064018,4,0
47898_2019,1,1,1,1,0,0,1,1,0,6495,20,0,0,0,16,0,8,5,21,25,0.215065328,4,0
47899_2019,0,0,0,1,0,0,1,1,0,6809,5,0,0,0,5,0,1,3,4,0,0.05306968,4,0
47901_2019,0,0,0,1,0,0,1,1,0,823,10,0,0,0,6,0,3,1,6,22,0.051960838,4,0
47902_2019,1,1,0,1,0,0,1,1,0,4863,8,0,0,0,10,0,0,3,7,1,0.300140281,4,0
4790_2019,0,0,0,1,0,0,1,1,0,8176,2,0,0,0,6,0,1,6,19,1,0.058064235,1,0
47911_2019,0,0,1,1,0,0,1,1,0,1777,4,0,0,0,18,0,2,7,39,30,0.051960838,4,0
47912_2019,1,0,0,1,0,0,1,1,0,1924,0,0,0,0,2,0,0,2,12,23,0.055284605,4,0
47915_2019,1,1,0,1,0,0,1,1,0,6862,2,0,0,0,3,0,0,4,21,40,0.061359488,4,0
47916_2019,1,0,0,1,0,0,1,1,0,4304,0,0,0,0,10,0,0,7,13,43,0.072479528,4,0
47919_2019,1,0,0,1,0,0,1,1,0,4206,5,0,0,0,12,0,2,6,16,3,0.064100737,4,0
4791_2019,0,0,0,1,0,0,1,1,0,5019,0,0,0,0,6,0,0,9,25,20,0.056827616,1,0
47920_2019,1,0,0,1,0,0,1,1,1,4368,25,0,0,0,7,1,6,4,7,72,0.051960838,4,0
47921_2019,0,0,1,1,0,1,1,1,0,8585,5,0,0,0,17,0,1,4,15,23,0.055282572,4,0
47923_2019,1,0,0,1,0,0,1,1,0,5325,0,0,0,0,8,0,0,7,15,41,0.728557563,4,0
47927_2019,1,0,0,1,0,0,1,1,0,4717,0,0,0,0,4,0,0,7,9,77,0.053152011,4,0
47929_2019,1,1,1,1,0,0,1,1,1,5900,83,2,0,0,13,3,17,4,17,49,0.066009627,4,0
47932_2019,0,0,1,1,0,0,1,1,0,5714,4,0,0,0,13,0,4,3,8,71,0.055116971,4,0
47933_2019,0,0,1,1,0,0,1,1,0,3022,6,0,0,0,13,0,3,5,15,10,0.052437961,4,0
47934_2019,0,0,1,1,1,0,1,1,1,4752,9,0,0,0,20,1,2,7,31,44,0.051960838,5,0
47937_2019,1,0,0,1,0,0,1,1,0,3114,101,0,0,0,7,0,2,9,21,69,0.052132925,4,0
47940_2019,0,0,0,1,0,1,1,1,0,7076,8,0,0,0,20,0,2,4,16,31,0.431070778,4,0
47942_2019,0,0,1,1,0,0,1,1,0,4368,2,0,0,0,12,0,1,3,12,14,0.130006682,4,0
47944_2019,0,0,1,1,0,0,1,1,0,7099,7,0,0,0,16,0,1,1,24,97,0.055380505,4,0
47948_2019,0,0,0,1,0,0,1,1,1,5629,14,0,0,0,14,4,2,1,14,1,0.215065328,4,0
47950_2019,0,1,1,1,0,0,1,1,0,8822,0,0,0,0,17,0,0,4,10,5,0.051960838,4,0
47953_2019,1,0,0,1,0,0,1,1,1,8774,103,0,1,0,20,1,2,3,3,28,0.215065328,4,0
47958_2019,1,0,0,1,0,0,1,1,0,4208,4,0,0,0,8,0,2,2,10,45,0.064580767,4,0
47959_2019,1,0,0,1,0,0,1,1,0,6867,4,0,0,0,6,0,1,1,3,9,0.300140281,4,0
4795_2019,1,0,1,1,0,0,1,1,0,10629,2,0,0,0,11,0,1,7,12,19,0.057953314,1,0
47965_2019,1,1,0,1,0,0,1,1,1,4651,107,0,0,1,10,1,2,5,9,26,0.054901796,4,0
47967_2019,1,0,0,1,0,0,1,1,0,5032,2,0,0,0,8,0,1,10,28,25,0.056230998,4,0
47969_2019,1,1,1,1,0,0,1,1,1,4150,96,0,1,2,9,3,1,5,35,71,0.051960838,5,0
4796_2019,1,1,0,1,0,0,1,1,0,14645,0,0,0,0,16,0,0,5,15,13,0.519226735,1,0
47975_2019,0,0,0,1,0,0,1,1,0,737,0,0,0,0,4,0,0,4,13,13,0.054448698,4,0
47976_2019,0,0,0,1,0,0,1,1,0,1964,2,0,0,0,8,0,0,1,5,15,1,4,0
47979_2019,0,0,0,1,0,0,1,1,0,3196,0,0,0,0,4,0,1,3,3,92,0.051960838,4,0
47982_2019,0,0,0,1,0,0,1,1,0,1390,4,0,0,0,6,0,2,4,18,8,0.054831017,4,0
47988_2019,1,0,0,1,0,0,1,1,1,2106,6,0,0,1,4,1,1,4,9,5,0.057960943,4,0
4798_2019,0,1,0,1,0,0,1,1,0,6650,17,0,0,0,2,0,1,5,18,41,0.300140281,1,0
47990_2019,0,0,0,1,0,0,1,1,0,5423,3,0,0,0,8,0,1,1,21,57,0.054819794,4,0
47997_2019,1,0,1,1,0,0,1,1,0,7832,12,0,0,0,31,0,2,11,40,26,0.066227556,4,0
4799_2019,0,0,1,1,0,0,1,1,1,4403,7,0,1,0,11,1,2,7,24,21,0.070806317,1,0
47_2019,0,0,0,1,0,0,1,1,1,3957,4,1,0,0,6,1,1,5,5,19,0.110861983,1,0
48004_2019,0,1,1,1,0,0,1,1,0,4640,102,0,0,0,13,0,3,2,8,26,0.056438114,4,0
48005_2019,0,0,0,1,0,0,1,1,0,853,0,0,0,0,4,0,0,9,13,11,0.060964687,4,0
48006_2019,0,0,0,1,0,0,1,1,0,5646,2,0,0,0,12,0,1,3,4,36,0.05607269,4,0
48009_2019,0,1,1,1,1,0,1,1,0,7348,5,0,0,0,9,0,1,5,22,4,0.051960838,4,0
48011_2019,0,0,1,1,0,0,1,1,0,4500,2,0,0,0,17,0,0,12,48,13,0.084513476,4,0
48014_2019,0,0,1,1,0,0,1,1,1,4563,2,1,0,0,9,1,0,1,5,9,0.239777298,4,0
48015_2019,0,0,0,1,0,0,1,1,0,4954,0,0,0,0,6,0,0,5,22,0,0.052762606,4,0
48018_2019,1,0,1,1,0,0,1,1,1,4469,2,0,0,0,8,1,1,2,6,6,0.300140281,4,0
48020_2019,1,1,1,1,0,0,1,1,0,4608,10,0,0,0,13,0,5,7,14,4,0.300140281,4,0
48022_2019,0,0,0,1,0,0,1,1,0,7651,0,0,0,0,9,0,0,7,18,10,0.057833359,4,0
48024_2019,0,0,0,1,0,0,1,1,0,1128,0,0,0,0,4,0,0,2,9,33,0.514225205,4,0
4802_2019,0,0,1,1,0,0,1,1,0,6331,17,0,0,0,12,1,3,1,11,74,0.138636207,1,0
48030_2019,1,0,1,1,0,0,1,1,0,11885,7,0,0,0,34,0,3,8,44,39,0.051960838,4,0
48031_2019,1,0,0,1,0,0,1,1,0,4884,9,0,0,0,17,0,3,7,30,10,0.06199098,4,0
48034_2019,1,0,0,1,0,0,1,1,0,840,0,0,0,0,7,0,0,5,23,20,0.061662858,4,0
4803_2019,0,1,0,1,0,0,1,1,0,5717,12,0,0,0,10,0,0,1,6,0,0.051960838,1,1
48043_2019,1,0,0,1,0,0,1,1,0,1535,6,0,0,0,6,0,3,6,22,11,0.051960838,4,0
48044_2019,0,0,0,1,0,0,1,1,0,10307,0,0,0,0,4,0,0,3,11,9,0.059274432,4,0
48055_2019,0,0,0,1,1,0,1,1,1,4495,384,0,3,0,6,3,1,2,10,40,0.051960838,4,0
48057_2019,0,0,0,1,0,0,1,1,0,13977,8,0,0,0,21,0,3,7,40,10,0.056741314,4,0
48059_2019,0,0,0,1,0,0,1,1,0,10968,7,0,0,0,8,0,0,2,3,69,0.300140281,4,0
48061_2019,1,0,1,1,0,0,1,1,0,3355,0,0,0,0,10,0,0,5,8,11,0.51655371,4,0
48062_2019,1,0,0,1,0,0,1,1,0,5246,2,0,0,0,11,0,4,7,17,10,0.054370288,4,0
48063_2019,1,0,1,1,0,0,1,1,0,4678,12,0,0,0,13,0,3,4,14,46,0.051960838,4,0
48068_2019,1,1,0,1,0,0,1,1,0,5081,32,0,0,0,16,0,6,9,53,12,0.057855128,4,0
48073_2019,0,0,0,1,0,0,1,1,0,9646,0,0,0,0,13,0,0,1,1,4,0.057214242,4,0
48076_2019,1,1,1,1,0,0,1,1,0,4834,5,0,0,0,10,0,1,8,33,10,0.053152011,4,0
48077_2019,1,0,0,1,0,0,1,1,0,6768,0,0,0,0,7,0,1,1,3,16,0.05254149,4,0
48078_2019,1,0,1,1,0,1,1,1,0,4299,4,0,0,0,23,0,2,4,16,39,0.052780041,4,0
48079_2019,1,0,0,1,0,0,1,1,0,946,2,0,0,0,4,0,1,3,7,11,0.056507068,4,0
